80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:00AA S:0133 D:0E68 DB:86 nvMXdizC V:258 H: 63 F:17
					849C9E 10 06       BPL $0006     [849CA6] A:0024 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:171 F:18
					849CA6 85 04       STA $04       [000004] A:0024 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:175 F:18
					849CA8 A5 00       LDA $00       [000000] A:0024 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:182 F:18
					849CAA 38          SEC                    A:0026 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:189 F:18
					849CAB E5 04       SBC $04       [000004] A:0026 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:192 F:18
					849CAD 1A          INC                    A:0002 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:199 F:18
					849CAE 85 04       STA $04       [000004] A:0003 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:202 F:18
					849CB0 24 0F       BIT $0F       [00000F] A:0003 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:209 F:18
					849CB2 30 04       BMI $0004     [849CB8] A:0003 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:216 F:18
					849CB4 49 FF FF    EOR #$FFFF             A:0003 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:219 F:18
					849CB7 1A          INC                    A:FFFC X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:224 F:18
					849CB8 85 00       STA $00       [000000] A:FFFD X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:227 F:18
					849CBA 90 45       BCC $0045     [849D01] A:FFFD X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:234 F:18
					849CBC B9 01 00    LDA $0001,Y   [86BE32] A:FFFD X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:237 F:18
					849CBF 29 FF 00    AND #$00FF             A:1600 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:246 F:18
					849CC2 89 80 00    BIT #$0080             A:0000 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:250 F:18
					849CC5 F0 03       BEQ $0003     [849CCA] A:0000 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:255 F:18
					849CCA 85 0A       STA $0A       [00000A] A:0000 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:259 F:18
					849CCC 64 10       STZ $10       [000010] A:0000 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:266 F:18
					849CCE BD 01 00    LDA $0001,X   [86CFA1] A:0000 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:273 F:18
					849CD1 29 FF 00    AND #$00FF             A:1001 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:282 F:18
					849CD4 89 80 00    BIT #$0080             A:0001 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:287 F:18
					849CD7 F0 03       BEQ $0003     [849CDC] A:0001 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:291 F:18
					849CDC 18          CLC                    A:0001 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZC V: 19 H:296 F:18
					849CDD 65 0E       ADC $0E       [00000E] A:0001 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdiZc V: 19 H:299 F:18
					849CDF 38          SEC                    A:03A3 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizc V: 19 H:306 F:18
					849CE0 E5 06       SBC $06       [000006] A:03A3 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 19 H:309 F:18
					849CE2 38          SEC                    A:FFF7 X:CFA0 Y:BE31 S:011A D:0000 DB:86 Nvmxdizc V: 19 H:316 F:18
					849CE3 E5 0A       SBC $0A       [00000A] A:FFF7 X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:319 F:18
					849CE5 10 06       BPL $0006     [849CED] A:FFF7 X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:325 F:18
					849CE7 C6 10       DEC $10       [000010] A:FFF7 X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 19 H:328 F:18
					849CE9 49 FF FF    EOR #$FFFF             A:FFF7 X:CFA0 Y:BE31 S:011A D:0000 DB:86 NvmxdizC V: 20 H:  0 F:18
					849CEC 1A          INC                    A:0008 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H:  5 F:18
					849CED 85 06       STA $06       [000006] A:0009 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H:  8 F:18
					849CEF A5 02       LDA $02       [000002] A:0009 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H: 15 F:18
					849CF1 38          SEC                    A:0024 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H: 22 F:18
					849CF2 E5 06       SBC $06       [000006] A:0024 X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H: 25 F:18
					849CF4 1A          INC                    A:001B X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H: 32 F:18
					849CF5 85 06       STA $06       [000006] A:001C X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H: 35 F:18
					849CF7 24 0F       BIT $0F       [00000F] A:001C X:CFA0 Y:BE31 S:011A D:0000 DB:86 nvmxdizC V: 20 H: 42 F:18
					849CF9 30 04       BMI $0004     [849CFF] A:001C X:CFA0 Y:BE31 S:011A D:0000 DB:86 NVmxdiZC V: 20 H: 49 F:18
					849CFF 85 02       STA $02       [000002] A:001C X:CFA0 Y:BE31 S:011A D:0000 DB:86 NVmxdiZC V: 20 H: 53 F:18
					849D01 E2 20       SEP #$20               A:001C X:CFA0 Y:BE31 S:011A D:0000 DB:86 NVmxdiZC V: 20 H: 60 F:18
					849D03 2B          PLD                    A:001C X:CFA0 Y:BE31 S:011A D:0000 DB:86 NVMxdiZC V: 20 H: 65 F:18
					849D04 FA          PLX                    A:001C X:CFA0 Y:BE31 S:011C D:0E68 DB:86 nVMxdizC V: 20 H: 73 F:18
					849D05 7A          PLY                    A:001C X:1228 Y:BE31 S:011E D:0E68 DB:86 nVMxdizC V: 20 H: 82 F:18
					849D06 6B          RTL                    A:001C X:1228 Y:0600 S:0120 D:0E68 DB:86 nVMxdizC V: 20 H: 90 F:18

				84A555 8E 10 00    STX $0010     [860010] A:001C X:1228 Y:0600 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:101 F:18
				84A558 9B          TXY                    A:001C X:1228 Y:0600 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:109 F:18
				84A559 BE 20 00    LDX $0020,Y   [861248] A:001C X:1228 Y:1228 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:112 F:18
				84A55C 9B          TXY                    A:001C X:BE31 Y:1228 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:122 F:18
				84A55D A6 20       LDX $20       [000E88] A:001C X:BE31 Y:BE31 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:125 F:18
				84A55F E2 20       SEP #$20               A:001C X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:144 F:18
				84A561 B9 02 00    LDA $0002,Y   [86BE33] A:001C X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:148 F:18
				84A564 CD 04 00    CMP $0004     [860004] A:0016 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:156 F:18
				84A567 90 6F       BCC $006F     [84A5D8] A:0016 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:162 F:18
				84A569 4E 05 00    LSR $0005     [860005] A:0016 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:165 F:18
				84A56C 6E 04 00    ROR $0004     [860004] A:0016 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nVMxdiZc V: 20 H:175 F:18
				84A56F AD 01 00    LDA $0001     [860001] A:0016 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nVMxdizC V: 20 H:185 F:18
				84A572 30 31       BMI $0031     [84A5A5] A:00FF X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:192 F:18
				84A5A5 BD 00 00    LDA $0000,X   [86CFA0] A:00FF X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:196 F:18
				84A5A8 24 11       BIT $11       [000E79] A:00F3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NVMxdizC V: 20 H:204 F:18
				84A5AA 50 03       BVC $0003     [84A5AF] A:00F3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvMxdizC V: 20 H:210 F:18
				84A5AF C9 00       CMP #$00               A:00F3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvMxdizC V: 20 H:215 F:18
				84A5B1 C2 20       REP #$20               A:00F3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NvMxdizC V: 20 H:218 F:18
				84A5B3 30 05       BMI $0005     [84A5BA] A:00F3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NvmxdizC V: 20 H:222 F:18
				84A5BA 09 00 FF    ORA #$FF00             A:00F3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NvmxdizC V: 20 H:227 F:18
				84A5BD 18          CLC                    A:FFF3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NvmxdizC V: 20 H:231 F:18
				84A5BE 65 05       ADC $05       [000E6D] A:FFF3 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 Nvmxdizc V: 20 H:234 F:18
				84A5C0 48          PHA                    A:1D71 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizC V: 20 H:243 F:18
				84A5C1 BD 02 00    LDA $0002,X   [86CFA2] A:1D71 X:CFA0 Y:BE31 S:0121 D:0E68 DB:86 nvmxdizC V: 20 H:250 F:18
				84A5C4 29 FF 00    AND #$00FF             A:1810 X:CFA0 Y:BE31 S:0121 D:0E68 DB:86 nvmxdizC V: 20 H:259 F:18
				84A5C7 8D 08 00    STA $0008     [860008] A:0010 X:CFA0 Y:BE31 S:0121 D:0E68 DB:86 nvmxdizC V: 20 H:263 F:18
				84A5CA 68          PLA                    A:0010 X:CFA0 Y:BE31 S:0121 D:0E68 DB:86 nvmxdizC V: 20 H:272 F:18
				84A5CB 38          SEC                    A:1D71 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizC V: 20 H:280 F:18
				84A5CC ED 08 00    SBC $0008     [860008] A:1D71 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizC V: 20 H:283 F:18
				84A5CF 18          CLC                    A:1D61 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizC V: 20 H:292 F:18
				84A5D0 6D 04 00    ADC $0004     [860004] A:1D61 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizc V: 20 H:295 F:18
				84A5D3 8D 00 00    STA $0000     [860000] A:1D62 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizc V: 20 H:303 F:18
				84A5D6 80 0D       BRA $000D     [84A5E5] A:1D62 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizc V: 20 H:312 F:18
				84A5E5 E2 20       SEP #$20               A:1D62 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvmxdizc V: 20 H:316 F:18
				84A5E7 B9 03 00    LDA $0003,Y   [86BE34] A:1D62 X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvMxdizc V: 20 H:321 F:18
				84A5EA CD 06 00    CMP $0006     [860006] A:1D0C X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 nvMxdizc V: 20 H:327 F:18
				84A5ED 90 5D       BCC $005D     [84A64C] A:1D0C X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NvMxdizc V: 20 H:334 F:18
				84A64C C2 20       REP #$20               A:1D0C X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 NvMxdizc V: 20 H:338 F:18
				84A64E AC 10 00    LDY $0010     [860010] A:1D0C X:CFA0 Y:BE31 S:0123 D:0E68 DB:86 Nvmxdizc V: 21 H:  3 F:18
				84A651 B9 08 00    LDA $0008,Y   [861230] A:1D0C X:CFA0 Y:1228 S:0123 D:0E68 DB:86 nvmxdizc V: 21 H: 11 F:18
				84A654 8D 02 00    STA $0002     [860002] A:03AC X:CFA0 Y:1228 S:0123 D:0E68 DB:86 nvmxdizc V: 21 H: 21 F:18
				84A657 28          PLP                    A:03AC X:CFA0 Y:1228 S:0123 D:0E68 DB:86 nvmxdizc V: 21 H: 30 F:18
				84A658 6B          RTL                    A:03AC X:CFA0 Y:1228 S:0124 D:0E68 DB:86 nvMxdiZc V: 21 H: 36 F:18

			849ED2 FA          PLX                    A:03AC X:CFA0 Y:1228 S:0127 D:0E68 DB:86 nvMxdiZc V: 21 H: 47 F:18
			849ED3 C2 20       REP #$20               A:03AC X:1228 Y:1228 S:0129 D:0E68 DB:86 nvMxdizc V: 21 H: 55 F:18
			849ED5 AD 00 00    LDA $0000     [860000] A:03AC X:1228 Y:1228 S:0129 D:0E68 DB:86 nvmxdizc V: 21 H: 60 F:18
			849ED8 9D 33 00    STA $0033,X   [86125B] A:1D62 X:1228 Y:1228 S:0129 D:0E68 DB:86 nvmxdizc V: 21 H: 68 F:18
			849EDB AD 02 00    LDA $0002     [860002] A:1D62 X:1228 Y:1228 S:0129 D:0E68 DB:86 nvmxdizc V: 21 H: 78 F:18
			849EDE 9D 35 00    STA $0035,X   [86125D] A:03AC X:1228 Y:1228 S:0129 D:0E68 DB:86 nvmxdizc V: 21 H: 87 F:18
			849EE1 E2 30       SEP #$30               A:03AC X:1228 Y:1228 S:0129 D:0E68 DB:86 nvmxdizc V: 21 H: 97 F:18
			849EE3 68          PLA                    A:03AC X:0028 Y:0028 S:0129 D:0E68 DB:86 nvMXdizc V: 21 H:101 F:18
			849EE4 F0 02       BEQ $0002     [849EE8] A:0300 X:0028 Y:0028 S:012A D:0E68 DB:86 nvMXdiZc V: 21 H:108 F:18
			849EE8 68          PLA                    A:0300 X:0028 Y:0028 S:012A D:0E68 DB:86 nvMXdiZc V: 21 H:112 F:18
			849EE9 6B          RTL                    A:0301 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMXdizc V: 21 H:119 F:18

		889DA9 F0 66       BEQ $0066     [889E11] A:0301 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:129 F:18			Branch if A = #$00 --> No MMXShot exists
		889DAB 10 20       BPL $0020     [889DCD] A:0301 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:132 F:18
		889DCD A9 3C       LDA #$3C               A:0301 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:147 F:18
		889DCF 85 35       STA $35       [000E9D] A:033C X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:150 F:18
		889DD1 A9 13       LDA #$13               A:033C X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:156 F:18
		889DD3 22 A2 88 80 JSL $8088A2   [8088A2] A:0313 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:159 F:18

			8088A2 DA          PHX                    A:0313 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMXdizc V: 21 H:173 F:18
			8088A3 5A          PHY                    A:0313 X:0028 Y:0028 S:012A D:0E68 DB:86 nvMXdizc V: 21 H:178 F:18
			8088A4 08          PHP                    A:0313 X:0028 Y:0028 S:0129 D:0E68 DB:86 nvMXdizc V: 21 H:183 F:18
			8088A5 C2 20       REP #$20               A:0313 X:0028 Y:0028 S:0128 D:0E68 DB:86 nvMXdizc V: 21 H:188 F:18
			8088A7 E2 10       SEP #$10               A:0313 X:0028 Y:0028 S:0128 D:0E68 DB:86 nvmXdizc V: 21 H:192 F:18
			8088A9 48          PHA                    A:0313 X:0028 Y:0028 S:0128 D:0E68 DB:86 nvmXdizc V: 21 H:197 F:18
			8088AA A5 05       LDA $05       [000E6D] A:0313 X:0028 Y:0028 S:0126 D:0E68 DB:86 nvmXdizc V: 21 H:204 F:18
			8088AC 38          SEC                    A:1D7E X:0028 Y:0028 S:0126 D:0E68 DB:86 nvmXdizc V: 21 H:212 F:18
			8088AD ED AD 0B    SBC $0BAD     [860BAD] A:1D7E X:0028 Y:0028 S:0126 D:0E68 DB:86 nvmXdizC V: 21 H:215 F:18
			8088B0 10 0E       BPL $000E     [8088C0] A:005E X:0028 Y:0028 S:0126 D:0E68 DB:86 nvmXdizC V: 21 H:224 F:18
			8088C0 4A          LSR A                  A:005E X:0028 Y:0028 S:0126 D:0E68 DB:86 nvmXdizC V: 21 H:228 F:18
			8088C1 C9 7F 00    CMP #$007F             A:002F X:0028 Y:0028 S:0126 D:0E68 DB:86 nvmXdizc V: 21 H:231 F:18
			8088C4 30 03       BMI $0003     [8088C9] A:002F X:0028 Y:0028 S:0126 D:0E68 DB:86 NvmXdizc V: 21 H:236 F:18
			8088C9 A8          TAY                    A:002F X:0028 Y:0028 S:0126 D:0E68 DB:86 NvmXdizc V: 21 H:240 F:18
			8088CA 68          PLA                    A:002F X:0028 Y:002F S:0126 D:0E68 DB:86 nvmXdizc V: 21 H:243 F:18
			8088CB 80 07       BRA $0007     [8088D4] A:0313 X:0028 Y:002F S:0128 D:0E68 DB:86 nvmXdizc V: 21 H:252 F:18
			8088D4 E2 31       SEP #$31               A:0313 X:0028 Y:002F S:0128 D:0E68 DB:86 nvmXdizc V: 21 H:256 F:18
			8088D6 AE A3 0B    LDX $0BA3     [860BA3] A:0313 X:0028 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:261 F:18
			8088D9 9D 72 0B    STA $0B72,X   [860B88] A:0313 X:0016 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:267 F:18
			8088DC 98          TYA                    A:0313 X:0016 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:275 F:18
			8088DD 9D 73 0B    STA $0B73,X   [860B89] A:032F X:0016 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:278 F:18
			8088E0 E8          INX                    A:032F X:0016 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:286 F:18
			8088E1 E8          INX                    A:032F X:0017 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:289 F:18
			8088E2 8A          TXA                    A:032F X:0018 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:292 F:18
			8088E3 29 1E       AND #$1E               A:0318 X:0018 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:295 F:18
			8088E5 8D A3 0B    STA $0BA3     [860BA3] A:0318 X:0018 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:298 F:18
			8088E8 28          PLP                    A:0318 X:0018 Y:002F S:0128 D:0E68 DB:86 nvMXdizC V: 21 H:305 F:18
			8088E9 7A          PLY                    A:0318 X:0018 Y:002F S:0129 D:0E68 DB:86 nvMXdizc V: 21 H:311 F:18
			8088EA FA          PLX                    A:0318 X:0018 Y:0028 S:012A D:0E68 DB:86 nvMXdizc V: 21 H:318 F:18
			8088EB 6B          RTL                    A:0318 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMXdizc V: 21 H:324 F:18

		889DD7 A5 02       LDA $02       [000E6A] A:0318 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 21 H:334 F:18
		889DD9 C9 04       CMP #$04               A:0304 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 22 H:  0 F:18
		889DDB D0 1D       BNE $001D     [889DFA] A:0304 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdiZC V: 22 H:  3 F:18			Branch if Action <> #$04
		889DDD A5 03       LDA $03       [000E6B] A:0304 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdiZC V: 22 H:  6 F:18
		889DDF C9 02       CMP #$02               A:0302 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 13 F:18
		889DE1 D0 17       BNE $0017     [889DFA] A:0302 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdiZC V: 22 H: 16 F:18			Branch if Subaction <> #$02
		889DE3 AD 1D 1F    LDA $1F1D     [861F1D] A:0302 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdiZC V: 22 H: 19 F:18
		889DE6 C9 01       CMP #$01               A:0301 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 25 F:18
		889DE8 F0 08       BEQ $0008     [889DF2] A:0301 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdiZC V: 22 H: 28 F:18			Branch because CurrMMXShotID = #$01 (Green Buster)
		889DF2 A9 08       LDA #$08               A:0301 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdiZC V: 22 H: 33 F:18			Action = #$08
		889DF4 85 02       STA $02       [000E6A] A:0308 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 36 F:18
		889DF6 64 03       STZ $03       [000E6B] A:0308 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 42 F:18			Subaction = #$00
		889DF8 80 17       BRA $0017     [889E11] A:0308 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 49 F:18
		889E11 A5 35       LDA $35       [000E9D] A:0308 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 53 F:18			
		889E13 F0 0F       BEQ $000F     [889E24] A:033C X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 60 F:18			Branch if E-$35 = #$00
		889E15 3A          DEC                    A:033C X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 63 F:18			Decrease E-$35
		889E16 85 35       STA $35       [000E9D] A:033B X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 66 F:18
		889E18 29 03       AND #$03               A:033B X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 72 F:18			
		889E1A D0 08       BNE $0008     [889E24] A:0303 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 75 F:18			Branch because (E-$35 AND #$03) <> #$03
		889E24 22 03 9B 84 JSL $849B03   [849B03] A:0303 X:0028 Y:0028 S:012E D:0E68 DB:86 nvMXdizC V: 22 H: 80 F:18			JSL $849B03 --> Various general checks

			849B03 C2 10       REP #$10               A:0303 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMXdizC V: 22 H: 93 F:18
			849B05 A5 27       LDA $27       [000E8F] A:0303 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdizC V: 22 H: 98 F:18
			849B07 F0 70       BEQ $0070     [849B79] A:0320 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdizC V: 22 H:104 F:18
			849B09 A5 0E       LDA $0E       [000E76] A:0320 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdizC V: 22 H:107 F:18
			849B0B F0 31       BEQ $0031     [849B3E] A:0301 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdizC V: 22 H:114 F:18
			849B0D AD 0C 1F    LDA $1F0C     [861F0C] A:0301 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdizC V: 22 H:117 F:18
			849B10 D0 2C       BNE $002C     [849B3E] A:0300 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdiZC V: 22 H:123 F:18
			849B12 AD 32 0C    LDA $0C32     [860C32] A:0300 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdiZC V: 22 H:126 F:18
			849B15 D0 11       BNE $0011     [849B28] A:0300 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdiZC V: 22 H:133 F:18
			849B17 AD 30 0C    LDA $0C30     [860C30] A:0300 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdiZC V: 22 H:146 F:18
			849B1A D0 0C       BNE $000C     [849B28] A:0300 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdiZC V: 22 H:152 F:18
			849B1C A2 A8 0B    LDX #$0BA8             A:0300 X:0028 Y:0028 S:012B D:0E68 DB:86 nvMxdiZC V: 22 H:155 F:18
			849B1F 22 0E 9C 84 JSL $849C0E   [849C0E] A:0300 X:0BA8 Y:0028 S:012B D:0E68 DB:86 nvMxdizC V: 22 H:160 F:18

				849C0E 5A          PHY                    A:0300 X:0BA8 Y:0028 S:0128 D:0E68 DB:86 nvMxdizC V: 22 H:173 F:18
				849C0F A4 20       LDY $20       [000E88] A:0300 X:0BA8 Y:0028 S:0126 D:0E68 DB:86 nvMxdizC V: 22 H:180 F:18
				849C11 D0 03       BNE $0003     [849C16] A:0300 X:0BA8 Y:CFA0 S:0126 D:0E68 DB:86 NvMxdizC V: 22 H:189 F:18
				849C16 BC 20 00    LDY $0020,X   [860BC8] A:0300 X:0BA8 Y:CFA0 S:0126 D:0E68 DB:86 NvMxdizC V: 22 H:193 F:18
				849C19 D0 03       BNE $0003     [849C1E] A:0300 X:0BA8 Y:A552 S:0126 D:0E68 DB:86 NvMxdizC V: 22 H:203 F:18
				849C1E C2 20       REP #$20               A:0300 X:0BA8 Y:A552 S:0126 D:0E68 DB:86 NvMxdizC V: 22 H:208 F:18
				849C20 DA          PHX                    A:0300 X:0BA8 Y:A552 S:0126 D:0E68 DB:86 NvmxdizC V: 22 H:212 F:18
				849C21 BD 05 00    LDA $0005,X   [860BAD] A:0300 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 NvmxdizC V: 22 H:219 F:18
				849C24 8D 04 00    STA $0004     [860004] A:1D20 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:229 F:18
				849C27 BD 08 00    LDA $0008,X   [860BB0] A:1D20 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:238 F:18
				849C2A 8D 06 00    STA $0006     [860006] A:03AF X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:248 F:18
				849C2D A5 05       LDA $05       [000E6D] A:03AF X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:256 F:18
				849C2F 8D 0C 00    STA $000C     [86000C] A:1D7E X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:265 F:18
				849C32 A5 08       LDA $08       [000E70] A:1D7E X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:273 F:18
				849C34 8D 0E 00    STA $000E     [86000E] A:03A2 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:282 F:18
				849C37 E2 20       SEP #$20               A:03A2 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvmxdizC V: 22 H:290 F:18
